video_id,video_title,channel_id,channel_title,publish_date,view_count,like_count,comment_count,duration,has_transcript,youtube_url,transcript_source
Yb2uPH4v8fE,"【全程字幕】館長宣布「登陸」?出發時間曝光!稱擔任""和平大使""  赴中國親眼見證""這件事""...霸氣喊話:不怕回不來",中天新聞,中天新聞,2025-05-26,291619,10041,3423,,No,https://www.youtube.com/watch?v=Yb2uPH4v8fE,
kEksqt34Ca0,【每日必看】死刑犯又改判還沒收公投?! 家屬怒:士大夫無恥! 20250526,中天新聞,中天新聞,2025-05-26,76922,744,359,,No,https://www.youtube.com/watch?v=kEksqt34Ca0,
EpM943dO1lw,"【全程字幕】台灣人不能再被蒙蔽! 館長.歷史哥談""赴陸旅遊"":民進黨就是先騙.先造謠",中天新聞,中天新聞,2025-05-26,357159,8444,2884,,No,https://www.youtube.com/watch?v=EpM943dO1lw,
BggtF0JvvQ8,"【全程字幕】大罷免""31:0""藍滅黨危機!?郭正亮逆風喊:不做絕""有些人不會醒""! | 北市最大選區門檻太高罷不掉? 亮哥預言""她""穩了!",中天新聞,中天新聞,2025-05-26,86938,1632,146,,No,https://www.youtube.com/watch?v=BggtF0JvvQ8,
wsXvYmG7AAI,【全程字幕】店老闆大街上吐心聲! 賴清德會再連任? 後面四年不想努力了?@中天新聞CtiNews @ljbd160,中天新聞,中天新聞,2025-05-27,186408,5830,1052,,No,https://www.youtube.com/watch?v=wsXvYmG7AAI,
jyuR4_0u7FI,"【全程字幕】""完整還原""土城看守所黑衣人恐嚇小草事件! 館長炸鍋撂話:不要欺負民眾黨!",中天新聞,中天新聞,2025-05-27,68373,2059,383,,No,https://www.youtube.com/watch?v=jyuR4_0u7FI,
qelaJqdhjIQ,"【每日必看】柯文哲陳述意見! 審判長喝斥""停!會被我請出法庭 20250527",中天新聞,中天新聞,2025-05-27,91370,1195,518,,No,https://www.youtube.com/watch?v=qelaJqdhjIQ,
LXZIlLR4WwI,"政院砍補助款怒批苛扣""開戰中央"" 蔣萬安硬起來!撂話""連本帶利追償""",中天新聞,中天新聞,2025-05-27,56265,730,336,,No,https://www.youtube.com/watch?v=LXZIlLR4WwI,
1lg32618VTc,【全程字幕】兩岸若開戰 美軍會防衛?解放軍弱爆?館長斷言慘烈結果:將X洗台灣....青鳥一聽全面崩了,中天新聞,中天新聞,2025-05-27,420368,9443,2988,,No,https://www.youtube.com/watch?v=1lg32618VTc,
tgA4TtvH6zA,【一刀不剪全程字幕】抱病站台!好交情不言而喻  陳文茜眼中的胡志強...揭他昔日不為人知小故事  全場動容!,中天新聞,中天新聞,2025-05-27,428748,9446,461,,No,https://www.youtube.com/watch?v=tgA4TtvH6zA,
-0LBFAqV5Yo,柯文哲再押2個月! 館長酸:民主就是民進黨說了算!台灣淪為罪惡之島...,中天新聞,中天新聞,2025-05-27,56531,2266,859,,No,https://www.youtube.com/watch?v=-0LBFAqV5Yo,
YbY0tMby1Tg,"【全程字幕】藏南民眾要求""回歸中國""!抗議印度佔領軍!蔡正元獻策""這招""重擊印度! | 藏南群眾反抗印度政府""建水壩""!收復領土有望?亮哥潑冷水:中國去打""很不利""..",中天新聞,中天新聞,2025-05-27,269919,4142,507,,No,https://www.youtube.com/watch?v=YbY0tMby1Tg,
lUgAPgTMK1A,【每日必看】蒙古驚爆內亂 和中國微妙｜日本34年來 首失去最大債權國  20250527｜辣晚報,中天新聞,中天新聞,2025-05-27,169324,3942,203,,No,https://www.youtube.com/watch?v=lUgAPgTMK1A,
2C1OXR_wzT0,"【全程字幕】為""南電北送""開戰了?!陳其邁暗批台中""用電多於發電"" 盧秀燕一動作""隔空反擊",中天新聞,中天新聞,2025-05-28,77288,963,556,,No,https://www.youtube.com/watch?v=2C1OXR_wzT0,
2EttZDaaq9w,"【全程字幕】賴政府快垮了!?郭正亮揭綠慘劇""全是危機""中間選民要炸了!?",中天新聞,中天新聞,2025-05-28,126593,4013,189,,No,https://www.youtube.com/watch?v=2EttZDaaq9w,
u9yUZKL0Ahk,"【全程字幕】館長宣布登""陸""開直播 國台辦回應了....陳斌華喊話:來過一定還想再來  下秒點名八炯撂話""宵小之輩 終身追責""",中天新聞,中天新聞,2025-05-28,672158,18205,4098,,No,https://www.youtube.com/watch?v=u9yUZKL0Ahk,
mW7cu7uBibE,"【每日必看】遭嗆不理解政局""因不是台灣人"" 錫蘭電爆網友｜大罷免若失敗?! 黃揚明示警賴清德""最慘劇本""  20250528",中天新聞,中天新聞,2025-05-28,69833,1492,336,,No,https://www.youtube.com/watch?v=mW7cu7uBibE,
nV5Kvzu4Ymk,"疲勞轟炸教師?教育部清查軍公教大陸戶籍""半年簽7次""具結書... 葛如鈞""7問""反制鄭英耀!",中天新聞,中天新聞,2025-05-28,59209,1782,223,,No,https://www.youtube.com/watch?v=nV5Kvzu4Ymk,
WluyF9b2xY8,上面有指示?柯文哲續押...這政府背後陰謀曝光?!毛嘉慶為阿北叫屈:他是為台灣揹著十字架往前行的人,中天新聞,中天新聞,2025-05-28,66454,3804,606,,No,https://www.youtube.com/watch?v=WluyF9b2xY8,
XbcuBtdhpT0,"【全程字幕】這政府核能政策""倒行逆施""?台灣慘了?! 郭正亮火大怒噴:走絕路 @Guovision-TV",中天新聞,中天新聞,2025-05-28,56528,2561,224,,No,https://www.youtube.com/watch?v=XbcuBtdhpT0,
3ymrSO7LQWA,"【全程字幕】國台辦歡迎館長赴陸!痛批八炯""宵小之輩""!?謝寒冰狠酸綠""反智""洗腦台灣人! 帥化民:民進黨""睜眼說瞎話""!",中天新聞,中天新聞,2025-05-28,170622,3985,724,,No,https://www.youtube.com/watch?v=3ymrSO7LQWA,
G7D3vFSY28U,"【全程字幕】""擋不住""筆錄不夠精確! 邵琇珮驚吐關鍵證詞! 北檢當場急壞! 5/29京華城案法庭實錄!",中天新聞,中天新聞,2025-05-29,139385,2593,383,,No,https://www.youtube.com/watch?v=G7D3vFSY28U,
xfGKGjVrRXc,"新冠燒到8月疾管署估170萬人染疫! 王任賢點出""政府最大失誤""批官員:腦袋還沒轉過來!",中天新聞,中天新聞,2025-05-29,210086,5637,629,,No,https://www.youtube.com/watch?v=xfGKGjVrRXc,
sSGzlW5enFQ,"【全程字幕】吳子嘉譙賴清德倒大楣! 將被殺到""頭破血流""? 預言民進黨2026會敗很慘!?",中天新聞,中天新聞,2025-05-29,261007,6396,562,,No,https://www.youtube.com/watch?v=sSGzlW5enFQ,
Bd1aRKrPj2c,"【全程字幕】館長登陸青鳥怕死! 郭正亮笑""牠們很慌""台灣有福了! 國台辦狠電八炯""宵小之輩""網嗨翻!!",中天新聞,中天新聞,2025-05-29,108378,3481,376,,No,https://www.youtube.com/watch?v=Bd1aRKrPj2c,
Ewl-BgKAtWw,"【全程字幕】前有6個章我能不蓋第7個? 邵琇珮證詞""三個沒有""狠狠幫北檢上了一堂課! 5/29京華城法庭實錄!",中天新聞,中天新聞,2025-05-29,56097,1385,229,,No,https://www.youtube.com/watch?v=Ewl-BgKAtWw,
wNUvTugjJ_8,"大型打臉現場! 突襲興達電廠內部畫面曝光! 曾文生.陳其邁.台電""藏不住了"" @TPP_Media",中天新聞,中天新聞,2025-05-29,367881,8953,1355,,No,https://www.youtube.com/watch?v=wNUvTugjJ_8,
RFi_sxTsH1Q,"【全程字幕】邵琇珮當庭大翻供全說了! 坦承""因1事""思慮不周才認罪! 默認被檢嗆""糊弄就試試看""! 5/29京華城案法庭實錄!",中天新聞,中天新聞,2025-05-29,90348,1896,413,,No,https://www.youtube.com/watch?v=RFi_sxTsH1Q,
gLZ_mz0VJH4,"【全程字幕】多少人想報仇!? 郭正亮:惡到連黨內都反""互咬殺""! 賴報應馬上來!?",中天新聞,中天新聞,2025-05-29,137507,4294,266,,No,https://www.youtube.com/watch?v=gLZ_mz0VJH4,
zsAlkncuwRU,"""疑考慮""讓柯文哲交保?! 法官調整審理計畫 要求檢方""1事""",中天新聞,中天新聞,2025-05-29,193827,2497,898,,No,https://www.youtube.com/watch?v=zsAlkncuwRU,
4npl6Hq9-Mo,"法院封殺! 川普時代玩完了? 蔡正元:這一跤他摔得鼻青臉腫 馬斯克公開""跳船內幕"" 介文汲:他走得算有風度",中天新聞,中天新聞,2025-05-29,195939,4448,170,,No,https://www.youtube.com/watch?v=4npl6Hq9-Mo,
Emf-6JkFD_s,俄烏炸彈級進展! 德國要出兵了 蔡正元:德國送上門來 俄羅斯再一次毀滅柏林?,中天新聞,中天新聞,2025-05-29,57882,1422,100,,No,https://www.youtube.com/watch?v=Emf-6JkFD_s,
vgyOWYFbh3Q,《全程字幕》大膽預測 館長大陸行肯定爆火 蔡正元:他會打破台派認知作戰那面牆 比國民黨主席.副主席更有用,中天新聞,中天新聞,2025-05-29,60405,1580,139,,No,https://www.youtube.com/watch?v=vgyOWYFbh3Q,
sqEKCu3pyak,【每日必看】柯文哲稱遭不雅影片要脅 法官6/5開庭勘驗隨身碟｜辦柯文哲檢座獲薦升官 網諷:前途似錦表現不簡單 20250530,中天新聞,中天新聞,2025-05-29,64452,534,228,,No,https://www.youtube.com/watch?v=sqEKCu3pyak,
PI5DaKerGfc,"【全程字幕】賴政府囂張不久了!? 郭正亮震怒""要亡了""! 災難齊發""綠報應""已開始!?",中天新聞,中天新聞,2025-05-30,156229,6245,498,,No,https://www.youtube.com/watch?v=PI5DaKerGfc,
dccJXP5EUzc,【全程字幕】喊話台獨理論通通都錯! 吳子嘉: 美國不可能幫打地面戰 台灣想生存只有一個方法,中天新聞,中天新聞,2025-05-30,55775,735,305,,No,https://www.youtube.com/watch?v=dccJXP5EUzc,
VYWSy4cCCSo,"【每日必看】新冠進入高峰期! 單週爆19死.新增102例重症｜不再是刀子嗓.發燒? 疾管署籲""7症狀""快就醫 20250530",中天新聞,中天新聞,2025-05-30,212441,1815,165,,No,https://www.youtube.com/watch?v=VYWSy4cCCSo,
kUj8YNcmf4Q,"質詢問興達電廠爭議!官員""扛不住砲火""...康裕成消音救場?!白喬茵""神反擊""一打二 雙殺出""局""",中天新聞,中天新聞,2025-05-30,135213,3021,648,,No,https://www.youtube.com/watch?v=kUj8YNcmf4Q,
7shHTJ8sNhQ,"【全程字幕】八炯狂刷有""中共線人""邀登陸...館長笑噴""一句話""叫戰!首曝大陸行前真實心境:有點緊張.有點怕?",中天新聞,中天新聞,2025-05-30,150710,4467,572,,No,https://www.youtube.com/watch?v=7shHTJ8sNhQ,
6rp0RR7AhuM,"柯文哲怒吐""沒證據""還押我..林珍羽""10字""補槍嗆北檢｜找不到""重要證人""北檢急了? 陳鳳馨:""笑話級案子""",中天新聞,中天新聞,2025-05-30,60093,1405,294,,No,https://www.youtube.com/watch?v=6rp0RR7AhuM,
5Y1N8s2WBDU,"【全程字幕】館長登""陸""!過來人郭正亮給祝福:百聞不如一見!要像甲亢哥發揮真性情...  激推""這一地""該去看看 @Guovision-TV",中天新聞,中天新聞,2025-05-30,112562,4222,250,,No,https://www.youtube.com/watch?v=5Y1N8s2WBDU,
EngZbiN3it4,"【全程字幕】印度不服藏南是中國的? 蔡正元曝""一招"":唯一辦法",中天新聞,中天新聞,2025-05-30,200792,3687,242,,No,https://www.youtube.com/watch?v=EngZbiN3it4,
eDMTfLypw7A,"【全程字幕】想學蔡英文卻四不像?! 吳子嘉揭賴""翻車現場""日媒也飆罵!? 他不忍狂轟""很難看""!",中天新聞,中天新聞,2025-05-31,154504,3540,271,,No,https://www.youtube.com/watch?v=eDMTfLypw7A,
m9ZSnD6DcMQ,"【全程字幕】民進黨報應來了! 郭正亮轟""很多人想報仇""! 預言綠2026必慘敗!!",中天新聞,中天新聞,2025-05-31,66320,2781,213,,No,https://www.youtube.com/watch?v=m9ZSnD6DcMQ,
NPr_KL_HgkM,"【全程字幕】台灣正走向毀滅? 李鴻源:重大災難一一發生..哀曝""陸若出手""秒擊潰台?",中天新聞,中天新聞,2025-05-31,72500,2437,205,,No,https://www.youtube.com/watch?v=NPr_KL_HgkM,
1endsBkdADA,"【全程字幕】官宣登陸!這群人怕極了....八炯擋不了換這""咖小""?館長噴爆陳柏惟:民進黨現在只會撿破爛?",中天新聞,中天新聞,2025-05-31,396896,10016,1843,,No,https://www.youtube.com/watch?v=1endsBkdADA,
0qOAbDJPp98,"【全程字幕】美軍印太司令示警""解放軍演習接近實戰""! 張亞中:兩岸問題再不自己解決 將來就是""砧板上的魚肉"".苑舉正:""不戰而屈人之兵""",中天新聞,中天新聞,2025-05-31,218707,2744,361,,No,https://www.youtube.com/watch?v=0qOAbDJPp98,
OqTu_oiXbTc,【全程字幕】館長赴陸直播 郭正亮:會有帶動性 蔡正元:對民進黨認知作戰極具破壞力 @Guovision-TV,中天新聞,中天新聞,2025-05-31,150192,5542,293,,No,https://www.youtube.com/watch?v=OqTu_oiXbTc,
ZdBgvmEWnsM,【每日必看】余翁身亡 媒體爆妻兒醫院大玩躲貓貓 做筆錄竟放鳥警察｜三峽車禍老翁死亡！OHCA少女仍在ICU 尚有4學生住院 20250601,中天新聞,中天新聞,2025-06-01,109272,703,276,,No,https://www.youtube.com/watch?v=ZdBgvmEWnsM,
qX5VMZku8Gc,"【全程字幕】張善政以黃仁勳為例給畢業生的當頭棒喝! 告知殘酷現實""答案是不行""",中天新聞,中天新聞,2025-06-01,169544,4521,324,,No,https://www.youtube.com/watch?v=qX5VMZku8Gc,
LcQG6QAfJ9c,"藏南回歸倒數?! 14億中國人期盼""接同胞回家""! 藏南居民高喊:我是中國人! 習近平終於採取行動了!",中天新聞,中天新聞,2025-06-01,199556,4377,458,,No,https://www.youtube.com/watch?v=LcQG6QAfJ9c,
MM3xzMvgEsg,【全程字幕】藏南要回家了! 揭密中印龍象糾纏數十年的邊界之爭 @全球軍武頻道,中天新聞,中天新聞,2025-06-01,414650,7086,976,,No,https://www.youtube.com/watch?v=MM3xzMvgEsg,
vHg66eKuwqQ,"【全程字幕】台海開戰美軍必敗? 吳子嘉轟""台獨看著辦""! 揭解放軍戰力""台灣躲不掉""!?",中天新聞,中天新聞,2025-06-01,219289,4024,1364,,No,https://www.youtube.com/watch?v=vHg66eKuwqQ,
yjBxw7aPimQ,"郭正亮講完""毛毛的""! 揭美元穩定幣陽謀 萬億美債接盤俠? 更大海嘯百分百要來了!",中天新聞,中天新聞,2025-06-01,251638,4001,237,,No,https://www.youtube.com/watch?v=yjBxw7aPimQ,
F_bnk8pK39Q,"美防長表態""保衛台灣""又龜縮了? 郭正亮爆他真正目的 栗正傑:董軍看赫格塞斯沒有",中天新聞,中天新聞,2025-06-01,133847,3462,225,,No,https://www.youtube.com/watch?v=F_bnk8pK39Q,
Vna6HkSwvfU,【全程字幕】沒完沒了? 中央錢揣口袋就是不發? 卻只想著改路名 盧秀燕砲轟,中天新聞,中天新聞,2025-06-02,121017,3295,625,,No,https://www.youtube.com/watch?v=Vna6HkSwvfU,
OgQrN8MsqWE,"【全程字幕】快死透了!? 郭正亮曝2災難將爆! 預言賴清德""大罷免大翻車""!?",中天新聞,中天新聞,2025-06-02,109271,3160,160,,No,https://www.youtube.com/watch?v=OgQrN8MsqWE,
OwUA7pzJ3Zc,"【全程字幕】這個也太陰謀了! ""大罷免大逼宮""賴總統被設局了!? @truevoiceoftaiwan",中天新聞,中天新聞,2025-06-02,80541,2983,140,,No,https://www.youtube.com/watch?v=OwUA7pzJ3Zc,
pjkMfC1MJYc,"【全程字幕】劉世芳高喊""讓賴當台灣國主人""卻容不下""經國路""? 內政部""改路之亂""政壇大咖們說話了!",中天新聞,中天新聞,2025-06-02,153020,3945,1033,,No,https://www.youtube.com/watch?v=pjkMfC1MJYc,
XJ7K6wwuE-o,"【全程字幕】大罷免搞仇恨動員! 吳子嘉預言""綠2026慘敗""南二都也完蛋!? 2028難連任?",中天新聞,中天新聞,2025-06-02,283185,6091,766,,No,https://www.youtube.com/watch?v=XJ7K6wwuE-o,
xqEs_tumhBs,"【全程字幕】人前嘴軟人後嘴秋! ""畫面曝光""陳柏惟違背承諾要向館長下跪道歉了!",中天新聞,中天新聞,2025-06-02,59139,1177,296,,No,https://www.youtube.com/watch?v=xqEs_tumhBs,
Of3UyvOZMVI,為李俊俋缺席吵翻!鍾佳濱諷沒讀憲法 吳宗憲翻臉,中天新聞,中天新聞,2025-06-02,56520,1475,116,,No,https://www.youtube.com/watch?v=Of3UyvOZMVI,
C6OrYUMVMBo,【全程字幕】賴總統，老師的話你都不聽了? 醫師控燒煤危害人體肺泡血管 平均壽命恐少2年,中天新聞,中天新聞,2025-06-02,107998,5218,869,,No,https://www.youtube.com/watch?v=C6OrYUMVMBo,
xSJxrl65oiw,"【全程字幕】館長撂話登陸直播!這群人怕爆  八炯.陳柏惟連連慘敗...現在輪到這咖小?館長撂話""叫聲哥""  下秒叫戰""憨川""「敢不敢?鬥陣走啊!」",中天新聞,中天新聞,2025-06-02,173520,5203,574,,No,https://www.youtube.com/watch?v=xSJxrl65oiw,
n5kehYSFrmU,蜘蛛網行動 烏軍突襲炸毀俄國大量軍機 將軍恐怖預言:核戰即將開打,中天新聞,中天新聞,2025-06-02,60119,1004,198,,No,https://www.youtube.com/watch?v=n5kehYSFrmU,
rDSmBQ5pEAw,"【全程字幕】館長訪陸""嚇壞民進黨""? 郭正亮喊""不得了"":怕引發台灣""這風潮""!",中天新聞,中天新聞,2025-06-02,163459,3968,311,,No,https://www.youtube.com/watch?v=rDSmBQ5pEAw,
kxTEGpRJoDs,"川普呼天搶地""中國扣稀土"" 急和習近平通話? 郭正亮:北京做了""硬決定"" 川普真的亂了套",中天新聞,中天新聞,2025-06-02,159842,3252,112,,No,https://www.youtube.com/watch?v=kxTEGpRJoDs,
NS0LeW3hM8M,韓國變天?!第一島鏈親美的骨牌全島 只剩台灣相挺 讓川普好尷尬?! 郭正亮:這就是中國的運氣 雷倩不同意?!,中天新聞,中天新聞,2025-06-02,106586,2711,117,,No,https://www.youtube.com/watch?v=NS0LeW3hM8M,
xevGY-t9RBA,"【全程字幕】""政權快亡的徵兆""!? 郭正亮:火越燒越大! ""雙標不公""引燃民怨更炸了!",中天新聞,中天新聞,2025-06-03,152221,4631,268,,No,https://www.youtube.com/watch?v=xevGY-t9RBA,
yyQAnVaWJG4,"【全程字幕】館長爆破綠命脈! 郭正亮:""衝擊極大""帶動年輕人赴陸潮! 民進黨""怕爆""坐不住了?",中天新聞,中天新聞,2025-06-03,204688,6505,413,,No,https://www.youtube.com/watch?v=yyQAnVaWJG4,
mYmzRZzDhBc,"【全程字幕】京華城案現曙光? 邵琇珮當庭打臉北檢要求""修正筆錄""...張啓楷曝:柯文哲""很有機會""被放出來!",中天新聞,中天新聞,2025-06-03,61082,1733,398,,No,https://www.youtube.com/watch?v=mYmzRZzDhBc,
UgGOCaIQ1H8,"【全程字幕】""版權炮""直球對決!館長怒噴陳柏惟:整天供白賊 丟不丟臉? 下秒再譙爆這政府...綠媒把持""有夠悲哀""",中天新聞,中天新聞,2025-06-03,61867,1903,155,,No,https://www.youtube.com/watch?v=UgGOCaIQ1H8,
f7nAOBFRlkw,"【全程字幕】民進黨""怕爆""這真相?!郭正亮曝館長登陸直播重大意義:揭穿賴政府""天大謊言"" ｜政治變色龍?挺韓 反韓 再挺韓?郭正亮細數館長政治翻轉真實心境 @Guovision-TV",中天新聞,中天新聞,2025-06-03,278307,8715,515,,No,https://www.youtube.com/watch?v=f7nAOBFRlkw,
os1waZ-Kego,"【全程字幕】亮哥追劇上頭!大推""藏海傳""?! 嗨喊:我一天看""9小時""! 笑賴岳謙周玉琴""看太慢""! | 上節目""分享陸劇""被央視宣傳.. 郭正亮直言劇情""很用心""",中天新聞,中天新聞,2025-06-03,121845,2932,497,,No,https://www.youtube.com/watch?v=os1waZ-Kego,
fumCAsnULTs,"【全程字幕】館長爆了賴清德謊言! 郭正亮讚""句句殺要害""! 民進黨只剩""破爛""沒人信了?",中天新聞,中天新聞,2025-06-04,123168,4488,240,,No,https://www.youtube.com/watch?v=fumCAsnULTs,
VEI5s2Iu8sE,"【全程字幕】 關押9個月就等這一刻! 聽完邵琇珮證詞後柯文哲稱""一事很怪""準備反攻了",中天新聞,中天新聞,2025-06-04,82331,2911,383,,No,https://www.youtube.com/watch?v=VEI5s2Iu8sE,
E9DlGlvnHr4,"點名最大威權象徵神反殺! 許宇甄要""賴清德搬離總統府""狠嗆劉世芳不要柿子挑軟的吃 舌戰改路名去中正.經國路",中天新聞,中天新聞,2025-06-04,90034,2018,954,,No,https://www.youtube.com/watch?v=E9DlGlvnHr4,
Ox8VvwhGBnw,"【全程字幕】踢爆沈伯洋背後""邪惡大佬""! 馬斯克""爆炸性發言""掀幕後更多黑料 @2chillbro",中天新聞,中天新聞,2025-06-04,241087,7191,792,,No,https://www.youtube.com/watch?v=Ox8VvwhGBnw,
wTOf_YNHmAc,"【全程字幕】教綠官做事! 張啓楷怒噴主計處""三大違法""細數綠友友肥水",中天新聞,中天新聞,2025-06-04,57039,1911,261,,No,https://www.youtube.com/watch?v=wTOf_YNHmAc,
DsHQixNZ3DE,"馬紹爾總統訪台""淋雨走紅毯""糗了 林佳龍:雨是上天祝福...蔡正元""1句話""酸爆:還掰!郭正亮秀賴清德""這一幕""臉超臭",中天新聞,中天新聞,2025-06-04,89977,2321,442,,No,https://www.youtube.com/watch?v=DsHQixNZ3DE,
EuN1Ijet4z0,"【全程字幕】不知道怎麼做去問王義川?蔡其昌為中火噴""驚""句! 盧秀燕議會備詢完美示範隔空打臉",中天新聞,中天新聞,2025-06-04,171529,2320,395,,No,https://www.youtube.com/watch?v=EuN1Ijet4z0,
UtOmor5uLXw,"【全程字幕】殲36重磅登場""第二島鏈一夕沒了""美嚇壞! 揭密""3顆大心臟""逆天性能狠甩美!",中天新聞,中天新聞,2025-06-04,190728,3816,259,,No,https://www.youtube.com/watch?v=UtOmor5uLXw,
t1oURqrp0YM,"質詢世壯運閉幕""台灣消失""又雙標! 蔣萬安強硬開卦反擊! 簡舒培秒慫:不要...不要這樣...",中天新聞,中天新聞,2025-06-04,66693,780,417,,No,https://www.youtube.com/watch?v=t1oURqrp0YM,
PODRxawYGng,【每日必看】綠到出汁也不挺中正路改名 鄉親崩潰:證件換到死 20250604,中天新聞,中天新聞,2025-06-04,64642,708,290,,No,https://www.youtube.com/watch?v=PODRxawYGng,
ThWoQitmeS0,"普丁發動""斬首行動""炸毀烏軍指揮部! 帥將軍絕望驚吐2字 示警台灣""俄烏1事""應引以為鑒否則來不及了...",中天新聞,中天新聞,2025-06-04,57016,1533,106,,No,https://www.youtube.com/watch?v=ThWoQitmeS0,
lQ1fXoVf754,"【全程字幕】印度破防! 解放軍在班公湖""賽龍舟.唱軍歌""? 帥化民:完全沒把印度""當回事""! | 印軍添裝備對抗中國""西海艦隊""? 帥將軍酸印度""只剩張嘴""!",中天新聞,中天新聞,2025-06-04,117845,2474,136,,No,https://www.youtube.com/watch?v=lQ1fXoVf754,
CzxCpfBciEw,解放軍嗅出40年前阿伯級導彈?!帥將軍看明白中國意思 狠的在後頭,中天新聞,中天新聞,2025-06-04,79843,1988,141,,No,https://www.youtube.com/watch?v=CzxCpfBciEw,
gCylSh3ydOY,"【每日必看】兒遭爆劈腿神隱！女方酸""父子一個樣"" 王義川發聲明喊告｜王義川兒劈腿Cosplay女模 正牌女友上網反擊""魚死網破"" 20250605",中天新聞,中天新聞,2025-06-05,55658,1224,283,,No,https://www.youtube.com/watch?v=gCylSh3ydOY,
uKHWhbeYWw8,"【全程字幕】 解密""小沈1500、Woman""檢辯勘驗柯文哲19顆硬碟! 法官脫口""3個字""讓陳智菡感到非常驚恐!",中天新聞,中天新聞,2025-06-05,90566,1132,414,,No,https://www.youtube.com/watch?v=uKHWhbeYWw8,
5CP2kbMBhPA,"【全程字幕】吳子嘉爆:習近平要打賴清德了?曝台海2027開戰""台獨死定""以後沒選舉了!?",中天新聞,中天新聞,2025-06-05,139721,2504,512,,No,https://www.youtube.com/watch?v=5CP2kbMBhPA,
h99qKy1x6mw,"【全程字幕】國台辦出手懲戒! 沈伯洋翻車惱羞嗆""意識形態!株連九族!愚蠢!"" 網喊爽:端人家的碗砸人家的鍋!剛好而已!",中天新聞,中天新聞,2025-06-05,367540,11226,4008,,No,https://www.youtube.com/watch?v=h99qKy1x6mw,
-KfwKd_55ow,"【全程字幕】賴清德被整了! 郭正亮驚爆""這一事""...全民炸鍋徹底唾棄?!",中天新聞,中天新聞,2025-06-05,102785,3504,140,,No,https://www.youtube.com/watch?v=-KfwKd_55ow,
zYtDqEKDsEE,"【全程字幕】13秒畫面曝! 館長拿到台胞證了! 16字酸爆綠媒! ""出發日""全程公開! 秀""12人豪華巴""公布燒錢之旅開銷!",中天新聞,中天新聞,2025-06-05,451188,14418,3116,,No,https://www.youtube.com/watch?v=zYtDqEKDsEE,
fCvoKWv7Upg,"【全程字幕】北檢翻車翻到爆! ""入罪式辦柯""證據曝!? 連吳子嘉都轟""司法爛""曝幕後操手都是""他""?!",中天新聞,中天新聞,2025-06-05,69050,1980,314,,No,https://www.youtube.com/watch?v=fCvoKWv7Upg,
rdWCdHax1c4,"""沈伯洋父親企業""遭禁與中國往來! 郭正亮爆內幕:國台辦""這動作""很罕見",中天新聞,中天新聞,2025-06-05,125942,3712,279,,No,https://www.youtube.com/watch?v=rdWCdHax1c4,
_oRhDQmr57g,"【每日必看】""14比1""美國投下唯一反對票! 否決聯合國""加薩永久停火草案""!  巴勒斯坦大使""一席話""讓各國全沉默了! 20250605",中天新聞,中天新聞,2025-06-05,173101,2244,898,,No,https://www.youtube.com/watch?v=_oRhDQmr57g,
7Ib4wwNNTmc,"【全程字幕】解密小沈1500""Wen的19個檔案""法庭上大公開! 柯P律師""1質疑""法官極度不悅狂嘆氣!",中天新聞,中天新聞,2025-06-05,175133,2345,931,,No,https://www.youtube.com/watch?v=7Ib4wwNNTmc,
oXfZXZkfmKk,"【全程字幕】""無恥賣台賊""吳子嘉轟爆沈伯洋! 怒噴自稱""抗中急先鋒""爸卻賺大陸錢""不要臉""!",中天新聞,中天新聞,2025-06-05,200292,6774,893,,No,https://www.youtube.com/watch?v=oXfZXZkfmKk,
MBFHwW0D1i4,"【全程字幕】尷尬火爆! ""低級失誤""律師質疑法官破壞證據鏈? 檢喊""訴訟經濟""引柯P開嗆：押我9個月才講訴訟經濟",中天新聞,中天新聞,2025-06-05,130235,2449,430,,No,https://www.youtube.com/watch?v=MBFHwW0D1i4,
HgrSV-yub6A,"【全程字幕】惹火大陸!""沈伯洋.資通電軍""通通慘了? 蔡正元:""這狀況""恐被逮捕!",中天新聞,中天新聞,2025-06-05,135032,3372,187,,No,https://www.youtube.com/watch?v=HgrSV-yub6A,
EztkbqLfGRw,"【全程字幕】中美真的通電話了! 川普報喜訊解決""2麻煩事"":習近平邀請我訪問中國",中天新聞,中天新聞,2025-06-05,76036,629,210,,No,https://www.youtube.com/watch?v=EztkbqLfGRw,
yNlTiGiXZeo,認了賺紅錢? 沈伯洋徹底翻車? 北京老早抓到他把柄! 謝寒冰驚爆沈伯洋父子吃相 後面還有更大條的? 蔡正元:絕非沈伯洋一人問題,中天新聞,中天新聞,2025-06-05,143876,5016,504,,No,https://www.youtube.com/watch?v=yNlTiGiXZeo,
we4dmwDaVkw,"川普訪中敲定了? 習近平川普通話""慎重處理台灣問題"" 美破產率飆升不得不跪? 蔡正元這樣看",中天新聞,中天新聞,2025-06-05,164579,2926,365,,No,https://www.youtube.com/watch?v=we4dmwDaVkw,
c08j1Uni2Kk,【全程字幕】印度強拆藏南居住地 大陸不忍了! 殲20.殲16嚴陣以待 介文汲:印度竊占中國領土,中天新聞,中天新聞,2025-06-05,161796,2870,290,,No,https://www.youtube.com/watch?v=c08j1Uni2Kk,
